StoneCount, LegalMoves, SideCount ,Win/Loss
0.0,0.0,1.0,0.7
0.0,0.01,0.99,0.8999999999999999
0.0,0.02,0.98,0.8999999999999999
0.0,0.03,0.97,0.5
0.0,0.04,0.96,0.6
0.0,0.05,0.95,0.7
0.0,0.060000000000000005,0.94,0.7999999999999999
0.0,0.07,0.9299999999999999,0.7
0.0,0.08,0.92,0.7999999999999999
0.0,0.09,0.91,0.8999999999999999
0.0,0.09999999999999999,0.9,0.7
0.0,0.10999999999999999,0.89,0.7999999999999999
0.0,0.11999999999999998,0.88,0.7
0.0,0.12999999999999998,0.87,0.7
0.0,0.13999999999999999,0.86,0.5
0.0,0.15,0.85,0.7
0.0,0.16,0.84,0.7
0.0,0.17,0.83,0.9999999999999999
0.0,0.18000000000000002,0.82,0.7999999999999999
0.0,0.19000000000000003,0.8099999999999999,0.5
0.0,0.20000000000000004,0.7999999999999999,0.8999999999999999
0.0,0.21000000000000005,0.7899999999999999,0.9999999999999999
0.0,0.22000000000000006,0.7799999999999999,0.5
0.0,0.23000000000000007,0.7699999999999999,0.8999999999999999
0.0,0.24000000000000007,0.7599999999999999,0.6
0.0,0.25000000000000006,0.75,0.7
0.0,0.26000000000000006,0.74,0.6
0.0,0.2700000000000001,0.73,0.7
0.0,0.2800000000000001,0.72,0.7999999999999999
0.0,0.2900000000000001,0.71,0.8999999999999999
0.0,0.3000000000000001,0.7,0.8999999999999999
0.0,0.3100000000000001,0.69,0.6
0.0,0.3200000000000001,0.6799999999999999,0.6
0.0,0.3300000000000001,0.6699999999999999,0.7999999999999999
0.0,0.34000000000000014,0.6599999999999999,0.7
0.0,0.35000000000000014,0.6499999999999999,0.6
0.0,0.36000000000000015,0.6399999999999999,0.7999999999999999
0.0,0.37000000000000016,0.6299999999999999,0.7999999999999999
0.0,0.38000000000000017,0.6199999999999999,0.7
0.0,0.3900000000000002,0.6099999999999999,0.7
0.0,0.4000000000000002,0.5999999999999999,0.7
0.0,0.4100000000000002,0.5899999999999999,0.5
0.0,0.4200000000000002,0.5799999999999998,0.6
0.0,0.4300000000000002,0.5699999999999998,0.5
0.0,0.4400000000000002,0.5599999999999998,0.7999999999999999
0.0,0.45000000000000023,0.5499999999999998,0.7
0.0,0.46000000000000024,0.5399999999999998,0.7
0.0,0.47000000000000025,0.5299999999999998,0.6
0.0,0.48000000000000026,0.5199999999999998,0.5
0.0,0.49000000000000027,0.5099999999999998,0.9999999999999999
0.0,0.5000000000000002,0.4999999999999998,0.7
0.0,0.5100000000000002,0.48999999999999977,0.7999999999999999
0.0,0.5200000000000002,0.47999999999999976,0.7999999999999999
0.0,0.5300000000000002,0.46999999999999975,0.6
0.0,0.5400000000000003,0.45999999999999974,0.5
0.0,0.5500000000000003,0.44999999999999973,0.6
0.0,0.5600000000000003,0.4399999999999997,0.9999999999999999
0.0,0.5700000000000003,0.4299999999999997,0.8999999999999999
0.0,0.5800000000000003,0.4199999999999997,0.7999999999999999
0.0,0.5900000000000003,0.4099999999999997,0.8999999999999999
0.0,0.6000000000000003,0.3999999999999997,0.9999999999999999
0.0,0.6100000000000003,0.3899999999999997,0.7999999999999999
0.0,0.6200000000000003,0.37999999999999967,0.7
0.0,0.6300000000000003,0.36999999999999966,0.7999999999999999
0.0,0.6400000000000003,0.35999999999999965,0.7
0.0,0.6500000000000004,0.34999999999999964,0.7
0.0,0.6600000000000004,0.33999999999999964,0.7999999999999999
0.0,0.6700000000000004,0.3299999999999996,0.6
0.0,0.6800000000000004,0.3199999999999996,0.7999999999999999
